Year,="Calibration Data: Energy Balance Model.Surface Temperature Anomaly[1]",="Run 1: Energy Balance Model.Surface Temperature Anomaly[1]",="Calibration Data: Emissions.Total CO2 Emissions[1]",="Run 1: Emissions.Total CO2 Emissions[1]",="Calibration Data: Emissions.CO2 emissions from Energy[1]",="Run 1: Emissions.CO2 emissions from Energy[1]",="Calibration Data: Emissions.CO2 Emissions from Food and Land Use[1]",="Run 1: Emissions.CO2 Emissions from Food and Land Use[1]",="Run 1: solar energy.Current Solar Capacity[1]",="Run 1: wind energy.Current Wind Capacity[1]",="Run 1: bio fuel energy.bio fuel production Capacity[1]",="Calibration Data: bio fuel energy.bio fuel production[1]",="Run 1: bio fuel energy.bio fuel production[1]",="Run 1: fossil energy coal.Fossil Energy and Fuel Capital[1]",="Run 1: fossil energy gas.Fossil Energy and Fuel Capital[1]",="Run 1: fossil energy oil.Fossil Energy and Fuel Capital[1]",="Calibration Data: hydropower energy.Hydropower Energy Capacity[1]",="Run 1: hydropower energy.Hydropower Energy Capacity[1]",="Calibration Data: nuclear energy.Nuclear Energy Capacity[1]",="Run 1: nuclear energy.Nuclear Energy Capacity[1]",="Run 1: CCS.Storing CO2[1]",="Calibration Data: energy supply.Total Energy Output[1]",="Run 1: energy supply.Total Energy Output[1]",="Calibration Data: fossil energy coal.Secondary Fossil Energy Output[1]",="Run 1: fossil energy coal.Secondary Fossil Energy Output[1]",="Calibration Data: fossil energy gas.Secondary Fossil Energy Output[1]",="Run 1: fossil energy gas.Secondary Fossil Energy Output[1]",="Calibration Data: fossil energy oil.Secondary Fossil Energy Output[1]",="Run 1: fossil energy oil.Secondary Fossil Energy Output[1]",="Calibration Data: nuclear energy.Nuclear Energy Output[1]",="Run 1: nuclear energy.Nuclear Energy Output[1]",="Calibration Data: bio fuel energy.bio fuel secondary energy output[1]",="Run 1: bio fuel energy.bio fuel secondary energy output[1]",="Calibration Data: hydropower energy.Hydropower Energy Output[1]",="Run 1: hydropower energy.Hydropower Energy Output[1]",="Calibration Data: solar energy.Solar Energy Output[1]",="Run 1: solar energy.Solar Energy Output[1]",="Calibration Data: wind energy.Wind Energy Output[1]",="Run 1: wind energy.Wind Energy Output[1]"
2021,1.109803922,1.18063539132,40546.16949,40536.5138435,35296.86765,34142.0750987,3552.92421,4654.33433303,387.074122023,953.509549861,226.942215976,175.9339038,211.429947873,3999337354250,4865754031180,10986615089200,1235.01,1207.38376273,366.79,390.915701934,0,67296.03,64111.0594985,18110.33552,18001.6014528,16339.47922,15685.6012603,20924.50281,19963.3904939,2857.476909,2931.8677645,459.2645752,476.677150259,4557.000533,4643.27711096,1030.571,655.426609757,1840.364,1753.21765592
2022,1.149803922,1.21107547444,40836.53835,40930.9073726,35694.16888,34411.7311982,3541.180611,4684.56617347,485.020055171,1092.26083102,236.215863887,186.9221022,219.986262674,4038335253280,4934277335670,10972091270000,1255.5404,1219.32284881,370.99,396.164447727,0,68761.37083,65289.169929,18287.56558,18281.8181475,16338.43845,16032.3448799,21693.96964,19987.122846,2732.336524,2971.23335795,486.3300724,497.842509241,4594.11487,4689.19166342,1294.481,821.276939837,2098.332,2008.33958518
2023,,1.24595193383,,41431.0762242,,34744.4544269,,4740.77214444,593.649574875,1237.26533623,244.731596157,199.0139564,227.700955336,4084928443870,5014054885180,10979875409600,,1229.80689311,,401.278107861,0,70412.34686,66584.3529704,18640.19864,18594.1435115,16405.25727,16409.1460756,22321.63636,20044.6111812,2791.708855,3009.58580896,539.0282455,517.178944664,4505.775136,4729.51051187,,1005.2176214,,2274.95931515
2024,,1.2807652511,,41974.836952,,35115.0739076,,4797.11967999,710.973802204,1385.89942139,252.555568194,,234.802871292,4136506523380,5101159503750,11001763474000,,1238.84719034,,406.202043112,0,,67948.7099496,,18925.8155247,,16802.8858694,,20121.930569,,3046.51532334,,535.151901469,,4764.27709271,,1203.88091658,,2548.25275245
2025,,1.30898774678,,42461.6781134,,35477.9978026,,4819.19507473,833.966350831,1534.33473453,259.225936297,,241.177171582,4186943868810,5187912122370,11025498472000,,1246.10577044,,410.62849748,0,,69290.9262636,,19249.5015273,,17188.2112021,,20196.5103636,,3079.7137311,,551.474776445,,4792.19166292,,1412.14229234,,2821.18070771
2026,,1.33270536053,,42201.9039931,,35368.2370201,,4602.84056259,1018.62843749,1757.18938887,246.561403887,,232.48333471,4129494699340,5194746791680,10971149136700,,1233.74916294,,536.194383944,0,,70857.6991435,,19104.9327667,,17327.4585457,,20171.2539556,,4021.45787958,,532.153343045,,4744.67143404,,1724.82774074,,3230.94347804
2027,,1.35384592407,,42044.3387461,,35290.5166316,,4495.65867703,1219.09989977,1996.6758728,234.51489313,,222.294721536,4069474953520,5210725467550,10970221245500,,1221.36082063,,701.762493915,0,,72843.7332437,,18933.1940665,,17481.6724584,,20223.5118527,,5263.21870436,,509.536853306,,4697.02916149,,2064.28295978,,3671.28718728
2028,,1.373781064,,41678.924165,,35019.6669332,,4406.76808143,1416.94875706,2227.61324254,223.056319643,,212.175890955,3990142153270,5201685093130,10955661650700,,1209.09344751,,895.613268096,0,,74752.5496772,,18644.5832588,,17530.5478897,,20227.9723317,,6717.09951072,,487.285576165,,4649.8521043,,2399.29736244,,4095.91164342
2029,,1.39386113864,,41062.6291899,,34522.1732827,,4312.88967734,1603.82072036,2441.1597637,212.157031762,,202.450114341,3890133613990,5161581262810,10903035251200,,1196.94596577,,1117.09366247,0,,76487.0602431,,18232.3019956,,17454.4061729,,20148.8269887,,8378.20246853,,465.902186381,,4603.13611752,,2715.72476071,,4488.55955274
2030,,1.41411773404,,40254.7364039,,33824.6772036,,4221.40314861,1780.08488366,2638.90612125,201.789737923,,193.0603086,3771576814730,5094188809440,10812604450300,,1184.9171088,,1375.70589583,0,,78154.5024264,,17707.0823208,,17268.0967385,,19993.2154873,,10317.7942187,,445.091488297,,4556.87633004,,3014.19013568,,4852.15570708
2031,,1.43437520592,,39221.5383538,,32847.4735125,,4153.9532071,1957.03113378,2829.64505731,191.92849526,,183.866073185,3617494020480,5006892282260,10697485525100,,1173.00572462,,1671.5406938,0,,79733.2575727,,16974.2708187,,16998.4652918,,19771.2819374,,12536.5552035,,424.938213805,,4511.06831173,,3313.8104777,,5202.86731811
2032,,1.45471421374,,38148.0171244,,31753.7307125,,4125.77291895,2142.93512772,3021.92532919,182.5486183,,174.828845225,3458927602340,4898921944780,10535598841900,,1161.21062951,,1977.94841596,0,,81192.4247472,,16217.4681449,,16642.9044047,,19441.3647478,,14834.6131197,,405.355008661,,4465.70751027,,3628.59882844,,5556.41298276
2033,,1.47558949232,,37081.2640623,,30598.4323462,,4136.28211307,2335.46335614,3214.1378611,173.626623312,,166.016602557,3298803089620,4770403175920,10328864231800,,1149.53063824,,2289.55817303,0,,82529.6876471,,15463.3344839,,16205.5805899,,19017.6454687,,17171.6862977,,386.213452758,,4420.78936759,,3954.60389273,,5909.83409393
2034,,1.49813044585,,36029.6904741,,29408.2286102,,4175.55333063,2535.86564732,3407.92230772,165.140151012,,157.510125836,3141534053420,4625958633920,10086842462200,,1137.96443302,,2607.12740811,0,,83810.9435253,,14725.6050423,,15704.3697599,,18523.5178079,,19553.4555608,,367.599069015,,4376.30881581,,4293.94198542,,6266.14548411
2035,,1.52412574117,,35000.652945,,28201.085488,,4232.29759995,2744.69756729,3603.5626192,157.06789984,,149.352365604,2989313470170,4471793622480,9814158468030,,1126.51045606,,2931.9188626,0,,85090.0954458,,14010.7709629,,15160.8654051,,17973.8468329,,21989.3914695,,349.537821236,,4332.25986414,,4647.55383784,,6625.86925231
2036,,1.55057410024,,33984.7890659,,26985.130721,,4292.13975414,2953.67928331,3790.87519364,149.389608586,,141.611070956,2843115613970,4310020038990,9513426482410,,1115.16712749,,3262.40512572,0,,86342.3259897,,13321.7665019,,14583.4204245,,17376.570092,,24468.0384429,,332.193940586,,4288.63643674,,5001.4193376,,6970.28081351
2037,,1.57609633525,,32939.0710739,,25761.1897,,4338.75997963,3160.82217441,3970.56649983,142.086093378,,134.357986083,2703282803930,4140609414240,9192103653750,,1103.93352492,,3590.30681484,0,,87514.177137,,12659.7496753,,13973.0150648,,16739.9454176,,26927.3011113,,315.880546419,,4245.43498639,,5352.17118363,,7300.6791516
2038,,1.59925975733,,31816.8630272,,24536.5760455,,4351.3235724,3363.78581224,4142.24789993,135.139103825,,127.680152811,2569838404420,3965388456030,8853461434320,,1092.80874752,,3909.02469163,0,,88566.5671794,,12024.9627199,,13337.0200892,,16071.2365002,,29317.6851872,,300.814590853,,4202.6520487,,5695.84636488,,7616.34967834
2039,,1.62048029143,,30608.3986556,,23320.595473,,4322.54337925,3559.45713899,4304.10843661,128.531314334,,121.556647156,2442650682020,3787097455210,8501380760390,,1081.7922255,,4214.35427392,0,,89477.9823598,,11417.1690298,,12686.0047996,,15378.7706831,,31607.6570544,,286.959184483,,4160.28543247,,6027.17358885,,7913.96258714
2040,,1.63966504763,,29348.0967822,,22131.2914898,,4258.86550703,3742.44881642,4451.78635553,122.246207665,,115.904515556,2321514340120,3614922890180,8137805157290,,1070.88314217,,4501.05543673,0,,90229.1985305,,10835.8669882,,12053.6213882,,14666.7975053,,33757.9157755,,274.136395283,,4118.33199688,,6337.0305592,,8185.49792193
2041,,1.65638136602,,28079.725382,,20979.1637127,,4177.18853361,3901.02669714,4571.95364349,116.268092938,,110.608190142,2206193341210,3450834294560,7769258800820,,1060.08091315,,4768.14139203,0,,90789.1873653,,10280.4098766,,11448.0313189,,13948.8264731,,35761.0604402,,262.072266175,,4076.78949456,,6605.54802609,,8406.44946977
2042,,1.67175559144,,26857.5406314,,19869.7045831,,4100.7852924,4038.63988923,4668.97117287,110.582023223,,105.540847617,2096440903080,3294446102640,7402190180760,,1049.3848182,,5018.55126286,0,,91205.1275143,,9750.06378588,,10868.8362293,,13237.5655909,,37639.1344715,,250.470405194,,4035.65515566,,6838.56631074,,8584.83556508
2043,,1.68711323939,,25733.3872817,,18806.7193151,,4050.86573409,4160.92725462,4750.11045383,105.173756893,,100.607344425,1992009792970,3141368415530,7041750598090,,1038.79395111,,5256.76850276,0,,91535.9826901,,9244.04246346,,10309.5762654,,12542.9044024,,39425.7637707,,239.110351469,,3994.92549517,,7045.63361066,,8734.02633089
2044,,1.70320506753,,24737.2299313,,17797.4079781,,4037.69267227,4269.45685875,4817.70869486,100.02972372,,95.7754419459,1892657413150,2990262520910,6696150452520,,1028.30719154,,5485.05591975,0,,91815.5225735,,8761.52858176,,9769.31974973,,11876.5951985,,41137.9193981,,227.839142538,,3954.59620455,,7229.40510674,,8858.31919162
2045,,1.72019385156,,23866.008782,,16839.8059668,,4059.67708816,4367.97333071,4875.27568445,95.1370116237,,91.0571350077,1798148604320,2844109282800,6366039031520,,1017.92337793,,5708.53823422,0,,92096.0866075,,8301.68928384,,9251.19036414,,11237.4414082,,42814.0367567,,216.676862587,,3914.66281672,,7396.22152133,,8964.16759405
2046,,1.73925681334,,23109.0207521,,15931.5226676,,4107.77084425,4448.1776528,4910.63953402,90.4833310957,,86.4774682452,1708256666070,2704070114330,6051270012340,,1007.64126135,,5933.58759647,0,,92395.7170841,,7863.68547227,,8756.74808008,,10631.2081629,,44501.9069735,,205.826519089,,3875.12052862,,7532.03025648,,9029.19109115
2047,,1.75929849777,,22450.3653708,,15070.2456425,,4169.15068024,4523.68753311,4940.9063815,86.0569855266,,82.0718182922,1622763787790,2570464118810,5751464784090,,997.459499598,,6164.73985474,0,,92802.2780494,,7446.67899409,,8287.46390995,,10056.5109716,,46235.5489106,,195.37838612,,3835.96417854,,7659.88996612,,9084.8427324
2048,,1.77914771058,,21864.8998385,,14253.7379288,,4232.94522942,4600.85977569,4974.10908068,81.8468797117,,77.8678421729,1541461827210,2443246068440,5466119975530,,987.377094606,,6403.51782561,0,,93349.715656,,7049.84136646,,7842.53022183,,9511.91132547,,48026.3836921,,185.402070883,,3797.18992817,,7790.56452804,,9145.89252307
2049,,1.79718776394,,21310.0339107,,13479.8590737,,4284.86708012,4681.08842518,5011.48196617,77.8424709998,,73.909340466,1464151800830,2322220603470,5194669321650,,977.393201182,,6647.59633046,0,,94017.9001307,,6668.21251244,,7420.92950801,,8995.962443,,49856.9724784,,176.004171581,,3758.7945271,,7926.41445637,,9214.61003376
2050,,1.81130402312,,20727.924746,,12746.5563972,,4310.20001708,4762.11374271,5050.11396498,74.0337609808,,70.2393221565,1390644019960,2207136485740,4936524157720,,967.507392252,,6891.45854105,0,,94756.4365947,,6304.3503713,,7021.579833,,8507.24633501,,51685.9390578,,167.288618589,,3720.77633293,,8063.61337035,,9285.64267566
2051,,1.82136621497,,20073.910491,,12051.8353429,,4301.51391637,4817.74630104,5057.21792851,70.4112489654,,66.8682054404,1320757433660,2097726138400,4691092057200,,957.71944833,,7129.89533909,0,,95420.0629383,,5959.12369199,,6643.39530896,,8044.39319234,,53474.2150432,,159.281350664,,3683.13450157,,8157.81511887,,9298.70473077
2052,,1.82986917727,,19341.0550404,,11393.7477004,,4260.69732478,4861.23456132,5051.71868887,66.9658769101,,63.7658841675,1254318765380,1993721686650,4457784740070,,948.028947015,,7358.98289244,0,,96033.2449825,,5631.65041102,,6285.31083064,,7606.0866864,,55192.3716933,,151.911555869,,3645.86740859,,8231.45311577,,9288.59328088
2053,,1.83821408931,,18556.8358856,,10770.4068551,,4195.84182917,4897.77074165,5041.55445263,63.6889938361,,60.8824821441,1191161984040,1894861568690,4236023038990,,938.435017891,,7575.6713164,0,,96593.2281368,,5321.08129939,,5946.29332397,,7191.06227899,,56817.534873,,145.061087901,,3608.97170659,,8293.31926349,,9269.90430348
2054,,1.8464015026,,17762.3369606,,10180.0019532,,4119.45572861,4929.8627846,5029.29100089,60.5723669642,,58.1596615268,1131128623430,1800894229130,4025244360090,,928.936743186,,7779.5384162,0,,97102.6534802,,5026.60224129,,5625.35036593,,6798.11172492,,58346.5381215,,138.591438944,,3572.44386607,,8347.66022226,,9247.35549931
2055,,1.85537859558,,17015.8423738,,9620.79963661,,4048.19776221,4959.52323873,5016.06836001,57.6081607774,,55.5347232982,1074067477750,1711578995190,3824905462610,,919.533139923,,7973.55591593,0,,97586.2788209,,4747.43350435,,5321.53238884,,6426.0830644,,59801.6693695,,132.35354326,,3536.28010677,,8397.88380941,,9223.04303442
2056,,1.86623657443,,16376.2695056,,9091.15464009,,4001.2618664,4976.06153443,4988.06055911,54.7889107115,,52.9567359695,1019834180630,1626685983030,3634484155510,,910.223033287,,8162.92806934,0,,98036.7335322,,4482.82835382,,5033.93266135,,6073.87693857,,61221.96052,,126.226197398,,3500.47591064,,8425.88784911,,9171.54510128
2057,,1.87879652128,,15872.4780619,,8589.53203053,,3987.22534741,4989.68095433,4957.59638665,52.1075133491,,50.413559749,968291078704,1545996134820,3453483278360,,901.005169697,,8352.78663008,0,,98529.7906845,,4232.07285359,,4761.68781794,,5740.44333499,,62645.8997256,,120.180455309,,3465.02645675,,8448.94940167,,9115.53063867
2058,,1.89044931308,,15501.6943004,,8114.49714634,,4005.08351555,5008.24439296,4933.1759735,49.5572270513,,47.9197437959,919307286076,1469301399750,3281433785680,,891.878533996,,8546.71295675,0,,99118.7880065,,3994.486335,,4503.97870218,,5424.78561224,,64100.3471757,,114.250921798,,3429.92784108,,8480.3825845,,9070.62883407
2059,,1.90055529488,,15246.0126247,,7664.69315069,,4049.88795101,5035.96635594,4918.41058393,47.1316613785,,45.4925731132,872758518711,1396404501380,3117894368630,,882.842519951,,8747.46547189,0,,99835.864946,,3769.42078458,,4260.02973428,,5125.9634048,,65605.9910392,,108.4787786,,3395.17773222,,8527.32375463,,9043.47971773
2060,,1.90995934015,,15080.0372233,,7238.83786658,,4107.2667976,5075.05731451,4914.60578397,44.8247298214,,43.1577562335,828526241714,1327117577220,2962447099410,,873.896404988,,8956.74728542,0,,100697.749658,,3556.25719386,,4029.1046752,,4843.08477991,,67175.6046406,,102.925314936,,3360.77335134,,8593.51586872,,9036.48383345
2061,,1.91716882674,,14968.8101609,,6835.71426645,,4161.13703724,5123.57526609,4919.51959958,42.6306437887,,40.9399989877,786497577753,1261262019910,2814696525990,,865.039507452,,9174.06288109,0,,101691.24003,,3354.40519322,,3810.50596433,,4575.30626939,,68805.4716082,,97.6494893568,,3326.71207698,,8675.67056393,,9045.51886439
2062,,1.9222382857,,14864.3677718,,6454.16420821,,4198.11282839,5180.43890921,4932.42745822,40.5439068923,,38.8575088318,746565214085,1198668312130,2674268311040,,856.271376465,,9396.04482627,0,,102785.940957,,3163.30261578,,3603.57390579,,4321.83180762,,70470.3361971,,92.6948266761,,3292.99217518,,8771.95688922,,9069.2525393
2063,,1.92655906177,,14711.3653196,,6093.08057293,,4212.26044559,5242.77788923,4950.82922241,38.5592792117,,36.9203023867,708626751977,1139174964440,2540805572310,,847.591352264,,9616.55622122,0,,103924.473752,,2982.41265365,,3407.68306779,,4081.90753102,,72124.1716592,,88.0853580263,,3259.61110866,,8877.51451761,,9103.08785628
2064,,1.93114452939,,14472.6333673,,5751.39560853,,4214.09617021,5305.90883632,4970.47644686,36.6717678314,,35.1191994159,672584539431,1082628225410,2413967274090,,838.998599254,,9828.43790823,0,,105035.561178,,2811.2230785,,3222.24098286,,3854.82139263,,73713.2843117,,83.7993763834,,3226.56566396,,8984.41317156,,9139.21320061
2065,,1.93633896805,,14130.1101808,,5428.09879429,,4206.45751485,5365.43865895,4987.45523709,34.8766181225,,33.4491331186,638345514245,1028881809120,2293427532510,,830.492155625,,10025.8421727,0,,106058.969015,,2649.24547921,,3046.68685448,,3639.89710847,,75193.8162952,,79.8249418684,,3193.85214219,,9085.21409728,,9170.43209592
2066,,1.94234155922,,13699.699482,,5122.22524058,,4187.17784009,5417.78782347,4998.72218973,33.1693078884,,31.8976574422,605821096667,977796703803,2178875520770,,822.071055843,,10204.990277,0,,106953.031476,,2496.014682,,2880.4904743,,3436.49513971,,76537.4270772,,76.1325091598,,3161.46683019,,9173.85612596,,9191.14863755
2067,,1.95046110421,,13219.5438547,,4832.84824035,,4158.54180079,5461.02463649,5002.76816368,31.5455322414,,30.4399795425,574926910272,929240705004,2070013820120,,813.73423245,,10364.5430163,0,,107700.046254,,2351.08744158,,2723.15030976,,3244.01086778,,77734.0726224,,72.6630703464,,3129.40562278,,9247.06835113,,9198.58796835
2068,,1.96029167806,,12738.9670479,,4559.09081228,,4117.30760844,5495.27054918,4999.63237166,30.0011925918,,29.0553428446,545582577371,883088069293,1966558026000,,805.480489508,,10506.655826,0,,108314.931814,,2214.04144312,,2574.19195725,,3061.86999664,,78799.9186952,,69.3671881785,,3097.66392071,,9305.05642414,,9192.82218873
2069,,1.9698859341,,12317.2237092,,4300.11933051,,4068.9967764,5523.77518312,4992.03692093,28.5324012419,,27.7197790125,517711796881,839219626709,1868237604830,,797.308893517,,10635.5587194,0,,108838.469016,,2084.47544357,,2433.16793836,,2889.53005531,,79766.6903954,,66.1877338324,,3066.23813398,,9353.32287887,,9178.8564363
2070,,1.9774349595,,11996.567942,,4055.15058496,,4023.81435962,5550.3897974,4983.16906213,27.1354711407,,26.4171681418,491242149401,797522455194,1774795689320,,789.218817005,,10756.2288679,0,,109319.010181,,1962.0082742,,2299.65620972,,2726.47698274,,80671.7165094,,63.086255229,,3035.12584951,,9398.38899261,,9162.5511076
2071,,1.98236953933,,11789.8945604,,3823.45347483,,3988.63012419,5578.22334129,4975.5136592,25.8069016334,,25.1446911732,466104829646,757889437926,1685989309420,,781.209850307,,10873.1884259,0,,109799.047668,,1846.27755818,,2173.25835897,,2572.22283673,,81548.9131946,,60.0560058249,,3004.32549183,,9445.51910094,,9148.47512106
2072,,1.98510730595,,11688.5853754,,3604.34094756,,3966.61780983,5609.75039507,4970.9837258,24.5433608906,,23.9073976271,442234320010,720218724558,1601588788870,,773.281565285,,10990.2680484,0,,110313.844668,,1736.93821686,,2053.59756365,,2426.30478247,,82427.010363,,57.1090209653,,2973.83541443,,9498.90337234,,9140.14593421
2073,,1.98718961283,,11675.0986684,,3397.16401423,,3954.60945475,5647.40148141,4971.39526655,23.3416743375,,22.7140565558,419568174125,684413370488,1521376903680,,765.433398893,,11110.769464,0,,110894.513307,,1633.66144073,,1940.31710475,,2288.2840864,,83330.7709803,,54.2662358226,,2943.65345199,,9562.65737311,,9140.90263404
2074,,1.98958792613,,11728.9762493,,3201.30530035,,3948.97318498,5693.28695647,4978.39945594,22.1988144062,,21.5721676944,398046825016,650381016316,1445147555260,,757.66454061,,11236.2369456,0,,111558.192802,,1536.13377365,,1833.07902922,,2157.7450643,,84271.7770924,,51.5455835728,,2913.77648747,,9640.35453663,,9153.78123447
2075,,1.9918652486,,11815.0720089,,3016.17865645,,3946.69571957,5747.65749035,4992.16323417,21.1119011538,,20.488161894,377613588432,618033886846,1372705353840,,749.974168544,,11366.1427418,0,,112300.657428,,1444.05696066,,1731.56374223,,2034.29432896,,85246.0705635,,48.962465603,,2884.20136008,,9732.41931871,,9179.08868839
2076,,1.99427491188,,11887.2761864,,2841.22586343,,3948.51711016,5807.85621603,5010.46212788,20.0781968568,,19.4652296057,358214556812,587288613898,1303864780910,,742.361513606,,11497.4052147,0,,113089.252868,,1357.1473595,,1635.46911251,,1917.55986626,,86230.5391101,,46.52456217,,2854.92511212,,9834.3528876,,9212.73485749
2077,,1.9970095798,,11893.6852613,,2675.91516173,,3957.63989083,5869.13933213,5029.44732027,19.0950958242,,18.5040210628,339798407972,558065920287,1238449136590,,734.825742261,,11625.104356,0,,113871.059747,,1275.13503271,,1544.50921448,,1807.18923787,,87188.2826699,,44.2334924754,,2825.94453802,,9938.12263798,,9247.64292368
2078,,2.00057562593,,11793.8233879,,2519.74026555,,3975.82976133,5926.41515274,5045.11172753,18.1601196814,,17.6029550269,322316312133,530290465213,1176290133410,,727.36601505,,11743.8268947,0,,114588.621004,,1197.76322588,,1458.41355009,,1702.84860208,,88078.7017101,,42.0855462923,,2797.25640945,,10035.106897,,9276.44506352
2079,,2.00579396824,,11575.1234396,,2372.22053375,,3995.38128102,5975.46969369,5054.20920577,17.2709085915,,16.7604944191,305721766877,503890571979,1117227311390,,719.981378541,,11849.6166024,0,,115198.336114,,1124.78758177,,1376.92596858,,1604.22108968,,88872.1245179,,40.0771121144,,2768.85705978,,10118.1701907,,9293.17259338
2080,,2.01237498815,,11266.4593577,,2232.89548877,,4011.43335145,6013.13128484,5054.31816663,16.4252176953,,15.9699476445,289970525350,478798109372,1061107658720,,712.670844371,,11940.0757156,0,,115671.604409,,1055.97571227,,1299.8040354,,1511.00692236,,89550.5678667,,38.1922653588,,2740.742688,,10181.9419791,,9293.37293968
2081,,2.01922917933,,10894.2241131,,2101.33300545,,4002.42680223,6048.87049304,5052.20346266,15.6209152293,,15.2299156661,275020553732,454948422604,1007785697440,,705.433553227,,12004.3372701,0,,115954.65711,,991.10687514,,1226.81855073,,1422.92120276,,90032.5295257,,36.4277057963,,2712.90998944,,10242.4586262,,9289.48463427
2082,,2.02510971826,,10527.6860502,,1977.11302909,,3972.23236016,6092.68869841,5055.209179,14.8559776901,,14.5266822951,260831936172,432280178798,957122814140,,702.841760104,,12038.2778879,0,,116063.864328,,929.971456478,,1157.7528492,,1339.69595086,,90287.084159,,34.7507128811,,2702.94264181,,10316.6553141,,9295.0112438
2083,,2.02976195122,,10225.0732609,,1859.84160556,,3919.45801477,6137.63341881,5058.53557123,14.1284829918,,13.8521944288,247366744830,410735155004,908986722564,,717.594502331,,12047.8893465,0,,116071.725223,,872.370335345,,1092.40196514,,1261.07599931,,90359.1700989,,33.1420634727,,2759.67776814,,10392.7595123,,9301.12747996
2084,,2.03278527374,,10021.1678012,,1749.14661236,,3849.16890163,6187.67512112,5065.40357761,13.436602675,,13.2008147142,234588894220,390257999842,863251530801,,744.704915911,,12041.9563906,0,,116036.953339,,818.114207847,,1030.57175271,,1186.81890927,,90314.6729293,,31.5882934911,,2863.93721467,,10477.494351,,9313.75568074
2085,,2.03488224553,,9922.94920698,,1644.67758113,,3771.10041432,6248.12066108,5079.92143139,12.7785978169,,12.5702261385,222464061264,370796103921,819797814133,,780.173922448,,12027.6892171,0,,116014.185943,,767.023157277,,972.078318837,,1116.69438231,,90207.6691286,,30.0838679674,,3000.34158856,,10579.8458467,,9340.44965309
2086,,2.03585391897,,9917.16065662,,1546.10521122,,3691.73362134,6322.44227188,5104.78226786,12.1528119133,,11.9623967179,210959552983,352299383168,778512344693,,821.732277888,,12010.328329,0,,116044.271305,,718.926050776,,916.747244857,,1050.4833261,,90077.4624672,,28.6334944481,,3160.1639802,,10705.693478,,9386.1612639
2087,,2.03614268352,,10006.3372044,,1453.99527552,,3632.99661778,6413.53613444,5142.24953214,12.6037205203,,12.4022073143,200044292719,334720259712,739303555535,,867.880136977,,11993.4729053,0,,116159.252323,,673.660354011,,864.413343929,,987.815984447,,89951.0467901,,29.6858549397,,3337.63638329,,10859.9413032,,9455.05230886
2088,,2.03727668225,,10284.2919325,,1376.66629087,,3707.7025074,6521.20370416,5192.32355711,24.4345079385,,23.928653268,189688662457,318013402886,702685713386,,915.911598108,,11977.1398972,0,,116370.614362,,631.071457818,,814.919805713,,927.16332174,,89828.5492287,,57.1813992627,,3522.3526193,,11042.2531298,,9547.1234
2089,,2.03945751656,,10626.2352179,,1320.22581378,,3829.36979744,6642.88010126,5253.25285051,47.2042159771,,45.9589735386,179864463621,307535644756,669419837080,,964.452626917,,11960.3784503,0,,116671.395262,,591.012420452,,782.627024604,,868.940867401,,89702.838377,,109.508099221,,3709.0285172,,11248.2858865,,9659.15406919
2090,,2.04325850566,,10938.7264884,,1291.94443217,,3947.14372617,6773.53065935,5321.44049988,78.3198556256,,75.8682934736,170544883700,311098751306,639888616116,,1012.20444759,,11941.2475509,0,,117040.95511,,553.343727504,,787.162147571,,814.32848594,,89559.3566318,,180.049661014,,3892.66933033,,11469.514451,,9784.53067481
2091,,2.04932831639,,11188.2971364,,1296.05345629,,4060.76666841,6908.85409708,5393.8111397,117.012924056,,112.860475369,161704404707,327030316658,620832591801,,1059.66486611,,11912.2383561,0,,117413.958934,,517.932862805,,823.188892162,,773.793616715,,89341.7876707,,265.812330034,,4075.18948821,,11698.6555301,,9917.59854342
2092,,2.05654789717,,11328.9085193,,1329.17521264,,4160.85379547,7045.11443292,5467.6940787,161.750742246,,155.516499961,153318778263,353431885113,612924858770,,1107.42977389,,11868.4460932,0,,117732.506359,,484.654102325,,883.561001091,,747.365738954,,89013.3456987,,361.869066751,,4258.88063084,,11929.3830442,,10053.447076
2093,,2.06444979189,,11326.4865777,,1381.21421127,,4234.56035225,7179.44301188,5541.02608177,209.764701478,,201.36373887,145364994601,386733101631,612873472521,,1155.13911931,,11812.1545872,0,,117978.765545,,453.388285656,,956.320713203,,729.560820969,,88591.1594043,,460.856077673,,4442.35809545,,12156.8395444,,10188.2826029
2094,,2.07053129893,,11201.4288434,,1444.15749844,,4276.08519598,7309.24456613,5611.92370785,258.847176931,,248.508522318,137821202901,423982317089,618010882456,,1202.6566653,,11745.673333,0,,118141.999705,,424.0224358,,1031.8555962,,716.140413981,,88092.5499978,,557.060765281,,4625.09795038,,12376.6305038,,10318.6420416
2095,,2.07323792748,,11002.0706805,,1512.19282532,,4288.9205456,7433.16292113,5679.39537383,307.3639788,,295.530876689,130666710931,463001578741,626402908764,,1249.97879802,,11671.2606894,0,,118221.40862,,396.449630805,,1103.52640863,,704.326538031,,87534.4551704,,646.402872159,,4807.08629784,,12586.4595331,,10442.7021689
2096,,2.07418794982,,10805.9931843,,1575.91255504,,4298.6582357,7546.52707684,5740.07665993,355.810263313,,342.718557815,123881824015,496871366900,664844796904,,1294.78066412,,11588.6985016,0,,118267.125467,,370.568385871,,1157.23684824,,736.649217591,,86915.2387621,,775.355756052,,4979.38236956,,12778.4173005,,10554.2768271
